PkId,Id,Barcode,Name,QtyInPackage,BasePrice,SalePrice,ItemGroupId,ItemCategoryId,ItemCategoryName,MeasureName,ManufacturerId,ManufacturerName,ItemSubCategoryId,ItemSubCategoryName,BrandId,BrandName,Volume,Weight,ActiveStatus
2305200817220231243,807074,4311501712238,Алимны нухаш Apfelmus 710гр /1х*12ш/ G&G,0.0,5000.0,5000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2305241247431311239,808038,4311536932250,Тасалдаг уут Fruhstucksbeutel 1х*24 G&G 120ш,0.0,3400.0,3400.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2306031306440221204,1501059,,Посын цаас,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2309081243036941282,802013,4610138731545,Икра лососевая 95гр 1х*12 ,0.0,8500.0,8500.0,"Мах, махан бүтээгдэхүүн",,,Ширхэг,,,,,,,0.0,0.0,Y
2309081244480211292,806001,4610138730258,Амтлагч Кетчуп 230г 1х*20,0.0,1250.0,1250.0,Бусад,,,Ширхэг,,,,,,,0.0,0.0,Y
2309081245418081284,806002,4610138730517,Фитнесс Батончик клубнычный пломбир 30г 1х*25,0.0,1200.0,1200.0,Бусад,,,Ширхэг,,,,,,,0.0,0.0,Y
2309081246143101207,806003,4610138730166,Protein крепкий орешек 40г 1х*25,0.0,2000.0,2000.0,Бусад,,,Ширхэг,,,,,,,0.0,0.0,Y
2309231447140041229,807038,4311501799048,цуу Balsamico 500ml /1х*6ш/ G&G,0.0,7500.0,7500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2309271531524111200,803011,4061849809205,Cream cheese 60% 200g 1х*12ш Ammerland,0.0,3250.0,3250.0,Сүүн бүтээгдэхүүн,,,Ширхэг,,,,,,,0.0,0.0,Y
2310240855571471263,802099,,Гахайн мах хямдруулсан Ham 5.5 кг -1хайр*2ш,0.0,28000.0,28000.0,"Мах, махан бүтээгдэхүүн",,,Клограм,,,,,,,0.0,0.0,Y
2311201405071721226,808039,4311501616505,Хувцас зайлагч Fruhlingsfrisch 50WL 1.5л /1х*6/,0.0,11200.0,11200.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2311201407407781279,808040,4311501616482,Хувцас зайлагч Morgenfrish 50WL 1.5л /1х*6/,0.0,11200.0,11200.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2311201410001861202,808041,4311501677537,гарын шингэн саван Milch Honig 500ml /1х*12/,0.0,5500.0,5500.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2311201411481041286,808042,4311501677476,гарын шингэн саван Butter milch 500ml /1х*12/,0.0,5500.0,5500.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2311280840167771257,807075,4311501634684,Өглөөний хоол Leo Crisp 750гр 1х*4ш G&G,0.0,16500.0,16500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2403291105528081248,1501060,,Ажлын куртик /бомбор/,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2404050936059521242,807076,4311501608425,Цай Fruchtetee 25*3g /1x*16ш/,0.0,5300.0,5300.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2404050937318751249,807077,4311501608487,Цай Kamillentee 25*1.5g /1x*16ш/,0.0,5300.0,5300.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2404050938059301264,807078,4311501608517,Цай Pfefferminztee 25*2.25g /1x*16ш/,0.0,5300.0,5300.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2404051112355641244,807079,4311501692790,Салат амтлагч kraurter dressing 500мл 1х*6ш G&G,0.0,8800.0,8800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2404051138035831283,807080,4311501699164,Кофе Rostkaffee gold 500g /1х*12ш/,0.0,22000.0,22000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2404051142294671248,807081,4311596468782,Шоколад ягаан Trauben nuss 100гр 1х*38ш G&G,0.0,3800.0,3800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2404051144278611205,807082,4311501634363,Шоколад Ногоон Nuss voll 100гр 1х*15ш G&G,0.0,4800.0,4800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2404051150414371209,807083,4311501763407,ЖигнэмэгDoppelkeks 500гр 1х*20ш G&G,0.0,9800.0,9800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2404161515220861288,802046,,Мах тахианы Бугалга Drumette /1*10кг/,0.0,6700.0,6700.0,"Мах, махан бүтээгдэхүүн",,,Клограм,,,,,,,0.0,0.0,Y
2407091335170441235,808043,4311501063279,Паркет өнгөлөгч Laminat & Kork 1л 1х*5ш,0.0,5500.0,5500.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2407091407566061250,808044,4311501695234,Шил цэвэрлэгч шингэн Glas Reiniger,0.0,9800.0,9800.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
